casNum,compound,flashPoint,id,img,pre_smiles,productCode,sds,smiles
1449-65-6,METHYLGERMANE,40.0,molid322,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEM6499.gif,C[GeH3],GEM6499,https://s3.amazonaws.com/gelest/sds/GEM6499_GHS+US_English+US.pdf,C[GeH3]
993-10-2,METHYLTRICHLOROGERMANE,10.0,molid323,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEM6500.gif,C[Ge](Cl)(Cl)Cl,GEM6500,https://s3.amazonaws.com/gelest/sds/GEM6500_GHS+US_English+US.pdf,C[Ge](Cl)(Cl)Cl
5865-91-8,METHYLTRIETHOXYGERMANE,40.0,molid324,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEM6550.gif,C[Ge](OCC)(OCC)OCC,GEM6550,https://s3.amazonaws.com/gelest/sds/GEM6550_GHS+US_English+US.pdf,C[Ge](OCC)(OCC)OCC
22702-76-7,PHENYLDIMETHYLCHLOROGERMANE,65.0,molid325,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEP6727.gif,C1(=CC=CC=C1)[Ge](Cl)(C)C,GEP6727,https://s3.amazonaws.com/gelest/sds/GEP6727_GHS+US_English+US.pdf,C1(=CC=CC=C1)[Ge](Cl)(C)C
2875-92-5,PHENYLGERMANE,60.0,molid326,https://www.gelest.com:443/wp-content/uploads/GEP6749.png,C1(=CC=CC=C1)[GeH3],GEP6749,https://s3.amazonaws.com/gelest/sds/GEP6749_GHS+US_English+US.pdf,C1(=CC=CC=C1)[GeH3]
1793-91-5,TETRAALLYLGERMANE,70.0,molid327,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET7000.gif,C(C=C)[Ge](CC=C)(CC=C)CC=C,GET7000,https://s3.amazonaws.com/gelest/sds/GET7000_GHS+US_English+US.pdf,C(C=C)[Ge](CC=C)(CC=C)CC=C
25063-27-8,TETRA-n-BUTOXYGERMANE,112.0,molid328,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET7060.gif,C(CCC)O[Ge](OCCCC)(OCCCC)OCCCC,GET7060,https://s3.amazonaws.com/gelest/sds/GET7060_GHS+US_English+US.pdf,C(CCC)O[Ge](OCCCC)(OCCCC)OCCCC
1067-42-1,TETRA-n-BUTYLGERMANE,90.0,molid329,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET7080.gif,C(CCC)[Ge](CCCC)(CCCC)CCCC,GET7080,https://s3.amazonaws.com/gelest/sds/GET7080_GHS+US_English+US.pdf,C(CCC)[Ge](CCCC)(CCCC)CCCC
597-63-7,TETRAETHYLGERMANE,42.0,molid332,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET7150.gif,C(C)[Ge](CC)(CC)CC,GET7150,https://s3.amazonaws.com/gelest/sds/GET7150_GHS+US_English+US.pdf,C(C)[Ge](CC)(CC)CC
7344-40-3,TETRAKIS(DIMETHYLAMINO)GERMANE,34.0,molid333,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET7277.gif,CN(C)[Ge](N(C)C)(N(C)C)N(C)C,GET7277,https://s3.amazonaws.com/gelest/sds/GET7277_GHS+US_English+US.pdf,CN(C)[Ge](N(C)C)(N(C)C)N(C)C
21154-48-3,TETRAISOPROPOXYGERMANE,68.0,molid334,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET7280.gif,C(C)(C)O[Ge](OC(C)C)(OC(C)C)OC(C)C,GET7280,https://s3.amazonaws.com/gelest/sds/GET7280_GHS+US_English+US.pdf,C(C)(C)O[Ge](OC(C)C)(OC(C)C)OC(C)C
18766-53-5,TETRAKIS(TRIMETHYLSILOXY)GERMANE,80.0,molid335,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET7296.gif,C[Si](O[Ge](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C)(C)C,GET7296,https://s3.amazonaws.com/gelest/sds/GET7296_GHS+US_English+US.pdf,C[Si](O[Ge](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C)(C)C
992-91-6,TETRAMETHOXYGERMANE,34.0,molid336,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET7500.gif,CO[Ge](OC)(OC)OC,GET7500,https://s3.amazonaws.com/gelest/sds/GET7500_GHS+US_English+US.pdf,CO[Ge](OC)(OC)OC
865-52-1,TETRAMETHYLGERMANE,19.0,molid337,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET7550.gif,C[Ge](C)(C)C,GET7550,https://s3.amazonaws.com/gelest/sds/GET7550_GHS+US_English+US.pdf,C[Ge](C)(C)C
1048-05-1,TETRAPHENYLGERMANE,200.0,molid338,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET7750.gif,C1(=CC=CC=C1)[Ge](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,GET7750,https://s3.amazonaws.com/gelest/sds/GET7750_GHS+US_English+US.pdf,C1(=CC=CC=C1)[Ge](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
2117-36-4,TRI-n-BUTYLCHLOROGERMANE,94.0,molid339,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET8080.gif,C(CCC)[Ge](Cl)(CCCC)CCCC,GET8080,https://s3.amazonaws.com/gelest/sds/GET8080_GHS+US_English+US.pdf,C(CCC)[Ge](Cl)(CCCC)CCCC
998-39-0,TRI-n-BUTYLGERMANE,78.0,molid340,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET8100.gif,C(CCC)[GeH](CCCC)CCCC,GET8100,https://s3.amazonaws.com/gelest/sds/GET8100_GHS+US_English+US.pdf,C(CCC)[GeH](CCCC)CCCC
1184-65-2,TRICHLOROGERMANE,12.0,molid341,https://www.gelest.com:443/wp-content/uploads/GET8150.gif,Cl[GeH](Cl)Cl,GET8150,https://s3.amazonaws.com/gelest/sds/GET8150_GHS+US_English+US.pdf,Cl[GeH](Cl)Cl
15961-24-7,3-(TRICHLOROGERMYL)PROPIONYLCHLORIDE,110.0,molid342,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET8160.gif,Cl[Ge](CCC(=O)Cl)(Cl)Cl,GET8160,https://s3.amazonaws.com/gelest/sds/GET8160_GHS+US_English+US.pdf,Cl[Ge](CCC(=O)Cl)(Cl)Cl
1067-10-3,TRIETHYLBROMOGERMANE,65.0,molid343,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET8200.gif,C(C)[Ge](Br)(CC)CC,GET8200,https://s3.amazonaws.com/gelest/sds/GET8200_GHS+US_English+US.pdf,C(C)[Ge](Br)(CC)CC
994-28-5,TRIETHYLCHLOROGERMANE,38.0,molid344,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET8240.gif,C(C)[Ge](Cl)(CC)CC,GET8240,https://s3.amazonaws.com/gelest/sds/GET8240_GHS+US_English+US.pdf,C(C)[Ge](Cl)(CC)CC
1188-14-3,TRIETHYLGERMANE,5.0,molid345,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET8300.gif,C(C)[GeH](CC)CC,GET8300,https://s3.amazonaws.com/gelest/sds/GET8300_GHS+US_English+US.pdf,C(C)[GeH](CC)CC
2816-54-8,TRIISOPROPYLCHLOROGERMANE,66.0,molid346,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET8383.gif,C(C)(C)[Ge](Cl)(C(C)C)C(C)C,GET8383,https://s3.amazonaws.com/gelest/sds/GET8383_GHS+US_English+US.pdf,C(C)(C)[Ge](Cl)(C(C)C)C(C)C
1066-37-1,TRIMETHYLBROMOGERMANE,37.0,molid347,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET8440.gif,C[Ge](Br)(C)C,GET8440,https://s3.amazonaws.com/gelest/sds/GET8440_GHS+US_English+US.pdf,C[Ge](Br)(C)C
1529-47-1,TRIMETHYLCHLOROGERMANE,1.0,molid348,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET8500.gif,C[Ge](Cl)(C)C,GET8500,https://s3.amazonaws.com/gelest/sds/GET8500_GHS+US_English+US.pdf,C[Ge](Cl)(C)C
1449-63-4,TRIMETHYLGERMANE,20.0,molid349,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET8560.gif,C[GeH](C)C,GET8560,https://s3.amazonaws.com/gelest/sds/GET8560_GHS+US_English+US.pdf,C[GeH](C)C
1066-38-2,TRIMETHYLIODOGERMANE,20.0,molid350,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET8562.gif,C[Ge](I)(C)C,GET8562,https://s3.amazonaws.com/gelest/sds/GET8562_GHS+US_English+US.pdf,C[Ge](I)(C)C
3005-32-1,TRIPHENYLBROMOGERMANE,200.0,molid351,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET8630.gif,C1(=CC=CC=C1)[Ge](Br)(C1=CC=CC=C1)C1=CC=CC=C1,GET8630,https://s3.amazonaws.com/gelest/sds/GET8630_GHS+US_English+US.pdf,C1(=CC=CC=C1)[Ge](Br)(C1=CC=CC=C1)C1=CC=CC=C1
1626-24-0,TRIPHENYLCHLOROGERMANE,20.0,molid352,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET8640.gif,C1(=CC=CC=C1)[Ge](Cl)(C1=CC=CC=C1)C1=CC=CC=C1,GET8640,https://s3.amazonaws.com/gelest/sds/GET8640_GHS+US_English+US.pdf,C1(=CC=CC=C1)[Ge](Cl)(C1=CC=CC=C1)C1=CC=CC=C1
2816-43-5,TRIPHENYLGERMANE,110.0,molid353,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET8660.gif,C1(=CC=CC=C1)[GeH](C1=CC=CC=C1)C1=CC=CC=C1,GET8660,https://s3.amazonaws.com/gelest/sds/GET8660_GHS+US_English+US.pdf,C1(=CC=CC=C1)[GeH](C1=CC=CC=C1)C1=CC=CC=C1
66348-18-3,TRIS(TRIFLUOROMETHYL)IODOGERMANE,110.0,molid354,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET8717.gif,FC(F)(F)[Ge](I)(C(F)(F)F)C(F)(F)F,GET8717,https://s3.amazonaws.com/gelest/sds/GET8717_GHS+US_English+US.pdf,FC(F)(F)[Ge](I)(C(F)(F)F)C(F)(F)F
104164-54-7,TRIS(TRIMETHYLSILYL)GERMANE,110.0,molid355,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GET8721.5.gif,C[Si](C)(C)[GeH]([Si](C)(C)C)[Si](C)(C)C,GET8721.5,https://s3.amazonaws.com/gelest/sds/GET8721.5_GHS+US_English+US.pdf,C[Si](C)(C)[GeH]([Si](C)(C)C)[Si](C)(C)C
6207-41-6,VINYLTRIETHYLGERMANE,32.0,molid356,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEV9200.gif,C(=C)[Ge](CC)(CC)CC,GEV9200,https://s3.amazonaws.com/gelest/sds/GEV9200_GHS+US_English+US.pdf,C(=C)[Ge](CC)(CC)CC
76684-67-8,POLYTETRADECYLMETHYLSILOXANE,110.0,molid357,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/ALT-173.gif,C(CCCCCCCCCCCCC)[Si](O[*:2])(C)[*:1],ALT-173,https://s3.amazonaws.com/gelest/sds/ALT-173_GHS+US_English+US.pdf,C(CCCCCCCCCCCCC)[Si](O[*:2])(C)[*:1]
68607-75-0,POLYOCTADECYLMETHYLSILOXANE,110.0,molid358,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/ALT-192.gif,C(CCCCCCCCCCCCCCCCC)[Si](O[*:2])(C)[*:1],ALT-192,https://s3.amazonaws.com/gelest/sds/ALT-192_GHS+US_English+US.pdf,C(CCCCCCCCCCCCCCCCC)[Si](O[*:2])(C)[*:1]
71329-48-1,POLY(2-PHENYLPROPYL)METHYLSILOXANE,258.0,molid359,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/APT-133.gif,C1(=CC=CC=C1)C(C[Si](O[*:2])(C)[*:1])C,APT-133,https://s3.amazonaws.com/gelest/sds/APT-133_GHS+US_English+US.pdf,C1(=CC=CC=C1)C(C[Si](O[*:2])(C)[*:1])C
1361237-41-3,(TETRAHYDROFURFURYLOXYPROPYL)METHYLSILOXANE,65.0,molid360,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/DCF-405.gif,C(C1CCCO1)OCCC[Si]([O])C,DCF-405,https://s3.amazonaws.com/gelest/sds/DCF-405_GHS+US_English+US.pdf,C(C1CCCO1)OCCC[Si]([O])C
1988741-30-5,polyTRIFLUOROPROPYLMETHYLSILOXANE,20.0,molid400,https://www.gelest.com:443/wp-content/uploads/FMS-H31-600x430.png,FC(CC[Si](O[*:2])(C)[*:1])(F)F,FMS-H31,https://s3.amazonaws.com/gelest/sds/FMS-H31_GHS+US_English+US.pdf,FC(CC[Si](O[*:2])(C)[*:1])(F)F
25498-02-6,POLY(DIMETHOXYSILOXANE),61.0,molid405,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/PSN-2M01.gif,CO[Si](O[*:2])(OC)[*:1],PSI-026,https://s3.amazonaws.com/gelest/sds/PSI-026_GHS+US_English+US.pdf,CO[Si](O[*:2])(OC)[*:1]
1614238-37-7,(METHACRYLOXYPROPYL)METHYLSILOXANE,110.0,molid406,https://www.gelest.com:443/wp-content/uploads/RMS-992-600x339.png,C(C(=C)C)(=O)OCCC[Si]([O])C,RMS-992,https://s3.amazonaws.com/gelest/sds/RMS-992_GHS+US_English+US.pdf,C(C(=C)C)(=O)OCCC[Si]([O])C
69861-02-5,3-(3-METHACRYLOXY-2-HYDROXYPROPOXY)PROPYLBIS(TRIMETHYLSILOXY)METHYLSILANE,180.0,molid407,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SIM6481.15.gif,C(C(=C)C)(=O)OCC(COCCC[SiH2]C(O[Si](C)(C)C)O[Si](C)(C)C)O,SIM6481.15,https://s3.amazonaws.com/gelest/sds/SIM6481.15_GHS+US_English+US.pdf,C(C(=C)C)(=O)OCC(COCCC[SiH2]C(O[Si](C)(C)C)O[Si](C)(C)C)O
67762-86-1,POLY(CYANOPROPYLMETHYLSILOXANE),20.0,molid408,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SST-V8V01.gif,C(#N)CCC[Si](O[*:2])(C)[*:1],YMS-T31,https://s3.amazonaws.com/gelest/sds/YMS-T31_GHS+US_English+US.pdf,C(#N)CCC[Si](O[*:2])(C)[*:1]
